band_digits,family,sample_index,seed,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
15,squarefree_6,2,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,15,50,14.890748974328704184380571,777586969656703,777586969656703,2.436586287671982025551162e-462,461.613218204189829715797709,ok
15,squarefree_6,3,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,15,49,14.705653131835224135892190,507753740971553,507753740971553,1.332762956138142263074039e-456,455.875247086891948212657899,ok
15,smooth_4321,0,1729,64,"4,3,2,1","1,2,2,4",120,15,49,14.628453213414829452427913,425062912270625,425062912270625,8.341812204179091987232880e-864,863.078739591474937693246867,ok
15,smooth_4321,1,1729,64,"4,3,2,1","1,2,2,4",120,15,49,14.634162443377083372378048,430687674655625,430687674655625,3.840748244764944209500425e-864,863.415584159247918970304821,ok
15,smooth_4321,2,1729,64,"4,3,2,1","1,2,2,4",120,15,48,14.380396012398102294860867,240102129778832,240102129778832,3.602759470828170250553309e-849,848.443364731488035396791150,ok
15,smooth_4321,3,1729,64,"4,3,2,1","1,2,2,4",120,15,48,14.400667271826141070225739,251574878621673,251574878621673,2.294198345656635249042203e-850,849.639369037742323143318578,ok
16,probable_prime,0,1729,64,"1","16",2,16,52,15.463967929773336911826508,2910502185768103,2910502185768103,1,0.000000000000000000000000,ok
16,probable_prime,1,1729,64,"1","16",2,16,54,15.992862991503770221661533,9837007250771111,9837007250771111,1,0.000000000000000000000000,ok
16,probable_prime,2,1729,64,"1","16",2,16,52,15.639536204258235282983807,4360499130822077,4360499130822077,1,0.000000000000000000000000,ok
16,probable_prime,3,1729,64,"1","16",2,16,53,15.913958931453394279246053,8202739724192201,8202739724192201,1,0.000000000000000000000000,ok
16,semiprime_balanced,0,1729,64,"1,1","8,8",4,16,51,15.081160512937601879572361,1205481397579721,1205481397579721,8.295441157430784107548587e-16,15.081160512937601879572361,ok
16,semiprime_balanced,1,1729,64,"1,1","8,8",4,16,52,15.370599255835960181180131,2347465702952263,2347465702952263,4.259913142681324820059439e-16,15.370599255835960181180131,ok
16,semiprime_balanced,2,1729,64,"1,1","8,8",4,16,53,15.903494828176106152335323,8007460927133477,8007460927133477,1.248835316337886291440803e-16,15.903494828176106152335323,ok
16,semiprime_balanced,3,1729,64,"1,1","8,8",4,16,51,15.190520450457213557671874,1550673804626581,1550673804626581,6.448809524068866310454165e-16,15.190520450457213557671874,ok
16,prime_square,0,1729,64,"2","8",3,16,53,15.693081313950149488948611,4932661506602281,4932661506602281,1.423833946562002721544682e-8,7.846540656975074744474305,ok
16,prime_square,1,1729,64,"2","8",3,16,54,15.971712031038212516338556,9369405408984721,9369405408984721,1.033103860648174114448423e-8,7.985856015519106258169278,ok
16,prime_square,2,1729,64,"2","8",3,16,53,15.669963756012986314843716,4676961081432721,4676961081432721,1.462238188628463130197791e-8,7.834981878006493157421858,ok
16,prime_square,3,1729,64,"2","8",3,16,53,15.700921078383553386881115,5022513102435481,5022513102435481,1.411040440404911600362417e-8,7.850460539191776693440557,ok
16,prime_cube,0,1729,64,"3","6",4,16,51,15.233487634967940206438396,1711936434544883,1711936434544883,5.841338380451311791664659e-16,15.233487634967940206438396,ok
16,prime_cube,1,1729,64,"3","6",4,16,53,15.853488465295493420110032,7136552504451889,7136552504451889,1.401236800788875202721877e-16,15.853488465295493420110032,ok
16,prime_cube,2,1729,64,"3","6",4,16,53,15.899717672688234937418796,7938120235211587,7938120235211587,1.259744083447163171951585e-16,15.899717672688234937418796,ok
16,prime_cube,3,1729,64,"3","6",4,16,51,15.233313363864165419013417,1711249616696131,1711249616696131,5.843682828287063428075415e-16,15.233313363864165419013417,ok
16,squarefree_3,0,1729,64,"1,1,1","6,6,5",8,16,53,15.866811878356920446177831,7358882666024807,7358882666024807,2.509368054623489184120673e-48,47.600435635070761338533494,ok
16,squarefree_3,1,1729,64,"1,1,1","6,6,4",8,16,51,15.125120817931126561410723,1333892460853951,1333892460853951,4.213447104851360276061417e-46,45.375362453793379684232170,ok
16,squarefree_3,2,1729,64,"1,1,1","6,6,4",8,16,51,15.340631786236435165800650,2190946567802533,2190946567802533,9.508338651766035112554957e-47,46.021895358709305497401950,ok
16,squarefree_3,3,1729,64,"1,1,1","6,6,4",8,16,50,15.026938163508759825153102,1063991512302049,1063991512302049,8.302053151064175960957762e-46,45.080814490526279475459306,ok
16,squarefree_6,0,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,16,52,15.626483740358497706801586,4231396674059759,4231396674059759,3.793185213080632382498568e-485,484.420995951113428910849174,ok
16,squarefree_6,1,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,16,51,15.309849286928344245821049,2041029523948663,2041029523948663,2.481259033378870833074565e-475,474.605327894778671620452511,ok
16,squarefree_6,2,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,16,53,15.701448936484095773010413,5028621368045347,5028621368045347,1.799214609953828459485430e-487,486.744917031006968963322792,ok
16,squarefree_6,3,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,16,52,15.614493819198183636419105,4116174891941897,4116174891941897,8.926713672669314572097796e-485,484.049308395143692728992249,ok
16,smooth_4321,0,1729,64,"4,3,2,1","1,2,2,5",120,16,52,15.591130123732571364304167,3900588389764375,3900588389764375,1.328381136344913017438172e-920,919.876677300221710493945829,ok
16,smooth_4321,1,1729,64,"4,3,2,1","1,2,2,4",120,16,52,15.544615882488053841158470,3504417839595625,3504417839595625,7.373317464129801790765983e-918,917.132337066795176628349723,ok
16,smooth_4321,2,1729,64,"4,3,2,1","1,2,2,4",120,16,50,15.018596464436684610446835,1043749942188125,1043749942188125,7.994818306401366724037039e-887,886.097191401764392016363285,ok
16,smooth_4321,3,1729,64,"4,3,2,1","1,2,2,4",120,16,51,15.107097101662088559779604,1279667386401875,1279667386401875,4.800328981360785625121109e-892,891.318728998063225026996613,ok
17,probable_prime,0,1729,64,"1","17",2,17,54,16.218087305147060978892179,1652293921411071,6522939214110717,1,0.000000000000000000000000,ok
17,probable_prime,1,1729,64,"1","17",2,17,56,16.587570615328186542491467,3868749545364844,8687495453648449,1,0.000000000000000000000000,ok
17,probable_prime,2,1729,64,"1","17",2,17,56,16.828196788374874453405921,6732816658963317,7328166589633171,1,0.000000000000000000000000,ok
17,probable_prime,3,1729,64,"1","17",2,17,56,16.781990988541308383427185,6053283142726729,0532831427267291,1,0.000000000000000000000000,ok
17,semiprime_balanced,0,1729,64,"1,1","9,8",4,17,55,16.467507648216607639333512,2934321178861583,9343211788615833,3.407943231313096914353047e-17,16.467507648216607639333512,ok
17,semiprime_balanced,1,1729,64,"1,1","9,9",4,17,56,16.667755425094325039363140,4653239704192234,6532397041922347,2.149040375244524447601288e-17,16.667755425094325039363140,ok
17,semiprime_balanced,2,1729,64,"1,1","9,9",4,17,56,16.696743916890348331859290,4974436792507897,9744367925078977,2.010277829856277830830061e-17,16.696743916890348331859290,ok
17,semiprime_balanced,3,1729,64,"1,1","9,9",4,17,54,16.140303581056609106760534,1381349519816966,3813495198169663,7.239297409192305934420480e-17,16.140303581056609106760534,ok
17,prime_square,0,1729,64,"2","9",3,17,55,16.396444979770849510120852,2491408717779696,4914087177796961,6.335450617699783002580258e-9,8.198222489885424755060426,ok
17,prime_square,1,1729,64,"2","9",3,17,57,16.956783993602902485814463,9052822258692088,0528222586920889,3.323594282557687800451054e-9,8.478391996801451242907232,ok
17,prime_square,2,1729,64,"2","9",3,17,57,16.926128224711824640445202,8435837876872932,4358378768729321,3.442991001477907330375393e-9,8.463064112355912320222601,ok
17,prime_square,3,1729,64,"2","9",3,17,54,16.084518220689776797855253,1214837587534824,2148375875348241,9.072790645510092295593951e-9,8.042259110344888398927626,ok
17,prime_cube,0,1729,64,"3","6",4,17,57,16.861716639943140583737648,7273051117337105,2730511173371059,1.374938775854680965597923e-17,16.861716639943140583737648,ok
17,prime_cube,1,1729,64,"3","6",4,17,56,16.777073304790075955148342,5985126097876774,9851260978767747,1.670808573865720729842036e-17,16.777073304790075955148342,ok
17,prime_cube,2,1729,64,"3","6",4,17,56,16.584238281356327206502871,3839178292631954,8391782926319549,2.604724041910667241959585e-17,16.584238281356327206502871,ok
17,prime_cube,3,1729,64,"3","6",4,17,57,16.908220391959027811654076,8095065962768600,0950659627686003,1.235320384786573327944048e-17,16.908220391959027811654076,ok
17,squarefree_3,0,1729,64,"1,1,1","6,6,6",8,17,54,16.097786903715427171245576,1252526444071553,2525264440715539,5.089080127097579867919595e-49,48.293360711146281513736727,ok
17,squarefree_3,1,1729,64,"1,1,1","6,6,6",8,17,57,16.982951528236618967172305,9615049584804114,6150495848041147,1.124981589712042067024960e-51,50.948854584709856901516916,ok
17,squarefree_3,2,1729,64,"1,1,1","6,6,6",8,17,55,16.433821513130339664899126,2715323092733458,7153230927334583,4.994999632495147372249234e-50,49.301464539391018994697378,ok
17,squarefree_3,3,1729,64,"1,1,1","6,6,6",8,17,56,16.657432364188324144759461,4543937656806826,5439376568068261,1.065866732692441669928703e-50,49.972297092564972434278383,ok
17,squarefree_6,0,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,17,54,16.030448058648550994998006,1072625354834720,0726253548347209,1.137915942108424831812968e-497,496.943889818105080844938187,ok
17,squarefree_6,1,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,17,57,16.960488093544373426296634,9130364034843550,1303640348435507,1.678298089238894096864190e-526,525.775130899875576215195663,ok
17,squarefree_6,2,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,17,56,16.675610927438901785523160,4738173150758944,7381731507589441,1.137787738922701214774497e-517,516.943938750605955351217951,ok
17,squarefree_6,3,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,17,56,16.789928595950625439754133,6164936334061294,1649363340612941,3.252471693330067678378530e-521,520.487786474469388632378116,ok
17,smooth_4321,0,1729,64,"4,3,2,1","2,2,1,3",120,17,54,16.126237922892107628879731,1337327954576537,3373279545765372,3.564203968038449479672855e-952,951.448037450634350103904153,ok
17,smooth_4321,1,1729,64,"4,3,2,1","2,2,1,5",120,17,55,16.423786147451495055330359,2653298719634448,6532987196344484,9.922413015360008458647998e-970,969.003382699638208264491158,ok
17,smooth_4321,2,1729,64,"4,3,2,1","2,2,1,5",120,17,56,16.703554835799517333425822,5053064429728536,0530644297285363,3.092179437336874047866368e-986,985.509735312171522672123519,ok
17,smooth_4321,3,1729,64,"4,3,2,1","2,2,1,4",120,17,54,16.221031581213684588477959,1663533615527766,6635336155277668,9.101997426808066389630882e-958,957.040863291607390720199577,ok
18,probable_prime,0,1729,64,"1","18",2,18,60,17.995831693619068551517968,9904480325103515,0448032510351589,1,0.000000000000000000000000,ok
18,probable_prime,1,1729,64,"1","18",2,18,59,17.461045421471833093989256,2890982225145856,9098222514585651,1,0.000000000000000000000000,ok
18,probable_prime,2,1729,64,"1","18",2,18,60,17.837296597036964861078126,6875378267401233,7537826740123319,1,0.000000000000000000000000,ok
18,probable_prime,3,1729,64,"1","18",2,18,60,17.859005836569629942911167,7227795171141020,2779517114102057,1,0.000000000000000000000000,ok
18,semiprime_balanced,0,1729,64,"1,1","9,9",4,18,58,17.279609696837290585567187,1903749037781969,0374903778196981,5.252793199911924262470726e-18,17.279609696837290585567187,ok
18,semiprime_balanced,1,1729,64,"1,1","9,9",4,18,58,17.326357344692924987452771,2120104875167641,2010487516764137,4.716747797303790425610672e-18,17.326357344692924987452771,ok
18,semiprime_balanced,2,1729,64,"1,1","9,9",4,18,57,17.146798819848008260015741,1402164023459526,0216402345952649,7.131833246817468587143078e-18,17.146798819848008260015741,ok
18,semiprime_balanced,3,1729,64,"1,1","9,9",4,18,59,17.619223934129505472680857,4161251206948385,6125120694838551,2.403123364266538976783696e-18,17.619223934129505472680857,ok
18,prime_square,0,1729,64,"2","9",3,18,59,17.697444555096798855517352,4982468424258365,8246842425836529,1.416699440709586328962600e-9,8.848722277548399427758676,ok
18,prime_square,1,1729,64,"2","9",3,18,60,17.896353683038723075888755,7876870092752942,7687009275294241,1.126738563095707171256822e-9,8.948176841519361537944378,ok
18,prime_square,2,1729,64,"2","9",3,18,58,17.327185334119779012809370,2124150744802398,2415074480239801,2.169738188910290631895652e-9,8.663592667059889506404685,ok
18,prime_square,3,1729,64,"2","9",3,18,60,17.764851524020916822563045,5819042431661492,1904243166149289,1.310914109939206187732735e-9,8.882425762010458411281523,ok
18,prime_cube,0,1729,64,"3","6",4,18,59,17.533653315411604279256763,3417065592543021,1706559254302159,2.926487575135447989326950e-18,17.533653315411604279256763,ok
18,prime_cube,1,1729,64,"3","6",4,18,59,17.569467077851895765336335,3710795983490422,1079598349042227,2.694839609746982589988961e-18,17.569467077851895765336335,ok
18,prime_cube,2,1729,64,"3","6",4,18,60,17.838408764627078990607214,6893007715769002,9300771576900293,1.450745510863594391241959e-18,17.838408764627078990607214,ok
18,prime_cube,3,1729,64,"3","6",4,18,59,17.642949830518462902771744,4394908427427180,9490842742718073,2.275360264071324629076514e-18,17.642949830518462902771744,ok
18,squarefree_3,0,1729,64,"1,1,1","6,6,6",8,18,58,17.389516076451828438389284,2451975217872910,5197521787291057,6.783467844158485356186805e-53,52.168548229355485315167853,ok
18,squarefree_3,1,1729,64,"1,1,1","6,6,6",8,18,58,17.161509315564920650866190,1450471886420559,5047188642055913,3.276966889618141464983807e-52,51.484527946694761952598570,ok
18,squarefree_3,2,1729,64,"1,1,1","6,6,6",8,18,58,17.185536638011514635410770,1532980526424485,3298052642448577,2.775812236824290534855691e-52,51.556609914034543906232309,ok
18,squarefree_3,3,1729,64,"1,1,1","6,6,6",8,18,58,17.282405348574093861265237,1916043429046013,1604342904601369,1.421621406202060531906132e-52,51.847216045722281583795711,ok
18,squarefree_6,0,1729,64,"1,1,1,1,1,1","3,3,3,3,3,5",64,18,60,17.798576637146504448743280,6288928209874138,8892820987413813,1.754382345942430822746436e-552,551.755875751541637911041673,ok
18,squarefree_6,1,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,18,57,17.004677161467705974199669,1010827762752428,1082776275242893,7.161565931158056373674056e-528,527.144992005498885200189727,ok
18,squarefree_6,2,1729,64,"1,1,1,1,1,1","3,3,3,3,3,5",64,18,58,17.232958423292633510037866,1709851616479710,0985161647971059,6.001901696104120442659610e-535,534.221711122071638811173859,ok
18,squarefree_6,3,1729,64,"1,1,1,1,1,1","3,3,3,3,3,3",64,18,59,17.599121486622692419523956,3973026727086174,7302672708617419,2.674446500405600051828894e-546,545.572766085303465005242647,ok
18,smooth_4321,0,1729,64,"4,3,2,1","2,2,2,1",120,18,57,17.033957337690038118854835,1081327723366535,8132772336653574,9.920123440063859893218782e-1006,1005.003482923712249012435248,ok
18,smooth_4321,1,1729,64,"4,3,2,1","2,2,2,2",120,18,57,17.090217391758564543367840,1230884752022769,3088475202276907,4.755255825094753249885775e-1009,1008.322826113755308058702563,ok
18,smooth_4321,2,1729,64,"4,3,2,1","2,2,2,2",120,18,59,17.702557174849285977574044,5041469856623048,4146985662304863,3.541006173262613931582718e-1045,1044.450873316107872676868608,ok
18,smooth_4321,3,1729,64,"4,3,2,1","2,2,2,2",120,18,57,17.139626325686537631686294,1379197069462487,7919706946248793,5.781583263182246712432746e-1012,1011.237953215505720269491340,ok
19,probable_prime,0,1729,64,"1","19",2,19,64,18.982567052111317013846734,9606541253944409,6541253944409069,1,0.000000000000000000000000,ok
19,probable_prime,1,1729,64,"1","19",2,19,62,18.651769994914609250750776,4485077944776598,5077944776598109,1,0.000000000000000000000000,ok
19,probable_prime,2,1729,64,"1","19",2,19,63,18.847960485095787752729777,7046289543778085,6289543778085771,1,0.000000000000000000000000,ok
19,probable_prime,3,1729,64,"1","19",2,19,62,18.612162250897778058348488,4094135866441808,4135866441808233,1,0.000000000000000000000000,ok
19,semiprime_balanced,0,1729,64,"1,1","10,10",4,19,63,18.806791494107887549706825,6409018041136882,9018041136882049,1.560301427740422043775811e-19,18.806791494107887549706825,ok
19,semiprime_balanced,1,1729,64,"1,1","10,10",4,19,63,18.835306300827701058540720,6843941691694777,3941691694777801,1.461146288276410155478048e-19,18.835306300827701058540720,ok
19,semiprime_balanced,2,1729,64,"1,1","10,10",4,19,63,18.689608588252864654955079,4893376007268715,3376007268715261,2.043578908537951467545610e-19,18.689608588252864654955079,ok
19,semiprime_balanced,3,1729,64,"1,1","10,10",4,19,62,18.504336843061154798350046,3194014203390165,4014203390165517,3.130856459368865170596600e-19,18.504336843061154798350046,ok
19,prime_square,0,1729,64,"2","10",3,19,61,18.113837990021497731448738,1299684650938414,9684650938414129,8.771644153655708091689193e-10,9.056918995010748865724369,ok
19,prime_square,1,1729,64,"2","10",3,19,61,18.191816194864094277455394,1555307244325137,5307244325137241,8.018477272258428716401380e-10,9.095908097432047138727697,ok
19,prime_square,2,1729,64,"2","10",3,19,62,18.456642314328107408226125,2861819999220314,1819999220314521,5.911243409651519190354298e-10,9.228321157164053704113063,ok
19,prime_square,3,1729,64,"2","10",3,19,63,18.674109991645121470665301,4721826135086221,1826135086221561,4.601982938027685309380390e-10,9.337054995822560735332650,ok
19,prime_cube,0,1729,64,"3","7",4,19,64,18.998659383212191578493569,9969178752974719,9178752974719459,1.003091653564350397366648e-19,18.998659383212191578493569,ok
19,prime_cube,1,1729,64,"3","7",4,19,60,18.026759442182662392384065,1063553747466624,3553747466624751,9.402439720437174019620556e-19,18.026759442182662392384065,ok
19,prime_cube,2,1729,64,"3","7",4,19,61,18.268016241405645165633430,1853600941638126,3600941638126773,5.394904466957414552724474e-19,18.268016241405645165633430,ok
19,prime_cube,3,1729,64,"3","7",4,19,62,18.618348385716525905976983,4152870472355325,2870472355325811,2.407973007241046702777097e-19,18.618348385716525905976983,ok
19,squarefree_3,0,1729,64,"1,1,1","7,7,5",8,19,62,18.397960142487778395123118,2500115902246557,0115902246557671,6.399109953274444421528924e-56,55.193880427463335185369353,ok
19,squarefree_3,1,1729,64,"1,1,1","7,7,5",8,19,62,18.623472104655338303002024,4202155357762834,2155357762834231,1.347670388612527666975349e-56,55.870416313966014909006071,ok
19,squarefree_3,2,1729,64,"1,1,1","7,7,5",8,19,62,18.539448228471118147654812,3462966007010315,2966007010315891,2.407993523891581387531758e-56,55.618344685413354442964436,ok
19,squarefree_3,3,1729,64,"1,1,1","7,7,5",8,19,61,18.076347016034581047587291,1192194231211039,2194231211039993,5.901452989190255187946309e-55,54.229041048103743142761872,ok
19,squarefree_6,0,1729,64,"1,1,1,1,1,1","4,4,4,4,2,2",64,19,62,18.526329776010356667050758,3359926491615272,9926491615272441,4.828107637659623694128038e-575,574.316223056321056678573511,ok
19,squarefree_6,1,1729,64,"1,1,1,1,1,1","4,4,4,4,2,2",64,19,62,18.404242791510691276135794,2536546285607350,6546285607350517,2.940853992336780251703182e-571,570.531526536831429560209621,ok
19,squarefree_6,2,1729,64,"1,1,1,1,1,1","4,4,4,4,2,2",64,19,61,18.098749392899893850770942,1255305387999530,5305387999530471,8.684979948480567645000407e-562,561.061231179896709373899191,ok
19,squarefree_6,3,1729,64,"1,1,1,1,1,1","4,4,4,4,2,2",64,19,61,18.081270019681821699680801,1205785396347437,5785396347437497,3.024331478919156259693958e-561,560.519370610136472690104835,ok
19,smooth_4321,0,1729,64,"4,3,2,1","2,2,3,3",120,19,62,18.504965649831890487109092,3198642105695402,8642105695402279,1.610744510483123358289891e-1092,1091.792973340081538739436449,ok
19,smooth_4321,1,1729,64,"4,3,2,1","2,2,2,4",120,19,63,18.745103374571475067758848,5560365942137390,0365942137390537,1.093706769735842229174947e-1106,1105.961099099717028997772058,ok
19,smooth_4321,2,1729,64,"4,3,2,1","2,2,2,3",120,19,62,18.630874831746787053111395,4274396757714327,4396757714327473,6.003229229607447544204573e-1100,1099.221615073060436133572291,ok
19,smooth_4321,3,1729,64,"4,3,2,1","2,2,2,4",120,19,62,18.610871495997923501010648,4081985860107675,1985860107675109,9.090373677788502409079825e-1099,1098.041418263877486559628259,ok
20,probable_prime,0,1729,64,"1","20",2,20,66,19.840860849291162791772141,6932036635763841,0366357638413293,1,0.000000000000000000000000,ok
20,probable_prime,1,1729,64,"1","20",2,20,67,19.927852908269333853166648,8469405142366996,4051423669961549,1,0.000000000000000000000000,ok
20,probable_prime,2,1729,64,"1","20",2,20,67,19.964619874146051866446773,9217642793899714,6427938997143057,1,0.000000000000000000000000,ok
20,probable_prime,3,1729,64,"1","20",2,20,65,19.474050662739405827772743,2978863909330360,8639093303606787,1,0.000000000000000000000000,ok
20,semiprime_balanced,0,1729,64,"1,1","10,10",4,20,65,19.429503579566971565703594,2688460001952998,4600019529987971,3.719601553579232214787822e-20,19.429503579566971565703594,ok
20,semiprime_balanced,1,1729,64,"1,1","10,10",4,20,66,19.634355043276893475726538,4308787173754612,7871737546122959,2.320838694682186054723552e-20,19.634355043276893475726538,ok
20,semiprime_balanced,2,1729,64,"1,1","10,10",4,20,66,19.675695233954051222539262,4739093028071994,0930280719947391,2.110108398540616978235513e-20,19.675695233954051222539262,ok
20,semiprime_balanced,3,1729,64,"1,1","10,10",4,20,66,19.624143072283603850502676,4208652537600466,6525376004662499,2.376057398575704213410122e-20,19.624143072283603850502676,ok
20,prime_square,0,1729,64,"2","10",3,20,67,19.983491877819884074343408,9627020083415464,0200834154643921,1.019187435570301792175541e-10,9.991745938909942037171704,ok
20,prime_square,1,1729,64,"2","10",3,20,66,19.751835604576799258429179,5647231671741263,2316717412637001,1.330706253225642769807266e-10,9.875917802288399629214589,ok
20,prime_square,2,1729,64,"2","10",3,20,64,19.128380956677299982941633,1343943331392399,9433313923993289,2.727781135832445685846607e-10,9.564190478338649991470816,ok
20,prime_square,3,1729,64,"2","10",3,20,64,19.186637102730320119614128,1536869892293738,8698922937381961,2.550829604156708870913668e-10,9.593318551365160059807064,ok
20,prime_cube,0,1729,64,"3","7",4,20,66,19.662119561537000465029669,4593244477341996,2444773419960757,2.177110330035549904121054e-20,19.662119561537000465029669,ok
20,prime_cube,1,1729,64,"3","7",4,20,64,19.226938506071962490048870,1686314234815898,3142348158980147,5.930092857866281291367106e-20,19.226938506071962490048870,ok
20,prime_cube,2,1729,64,"3","7",4,20,64,19.108726736715768529230948,1284478196573151,4781965731519019,7.785262549943558530213467e-20,19.108726736715768529230948,ok
20,prime_cube,3,1729,64,"3","7",4,20,64,19.047681590741120056759198,1116044703493573,0447034935731021,8.960214558338779288986193e-20,19.047681590741120056759198,ok
20,squarefree_3,0,1729,64,"1,1,1","7,7,7",8,20,66,19.789877592470747044420883,6164212367359907,2123673599073389,4.269403704550471018256960e-60,59.369632777412241133262649,ok
20,squarefree_3,1,1729,64,"1,1,1","7,7,7",8,20,66,19.837284811442003434689290,6875191690487692,1916904876925371,3.077128025532028325556153e-60,59.511854434326010304067870,ok
20,squarefree_3,2,1729,64,"1,1,1","7,7,7",8,20,67,19.952910408881453880231744,8972436819553221,4368195532214073,1.384422896580473298906482e-60,59.858731226644361640695233,ok
20,squarefree_3,3,1729,64,"1,1,1","7,7,7",8,20,67,19.870932785776314146664670,7429041523461443,0415234614436041,2.438942955294642501421506e-60,59.612798357328942439994009,ok
20,squarefree_6,0,1729,64,"1,1,1,1,1,1","4,4,4,4,3,2",64,20,65,19.426338923755109348413742,2668940695423502,9406954235024257,6.074259807800136152049635e-603,602.216506636408389800826010,ok
20,squarefree_6,1,1729,64,"1,1,1,1,1,1","4,4,4,4,3,3",64,20,65,19.374276781419391023767459,2367428008904500,4280089045000783,2.497007092934373131237708e-601,600.602580224001121736791226,ok
20,squarefree_6,2,1729,64,"1,1,1,1,1,1","4,4,4,4,3,3",64,20,67,19.996026678424617522022675,9908928129175184,9281291751842891,1.327923231666880432160763e-620,619.876827031163143182702922,ok
20,squarefree_6,3,1729,64,"1,1,1,1,1,1","4,4,4,4,3,4",64,20,65,19.320768345863592399740304,2092995747082746,9957470827460997,1.138102240293898272336621e-599,598.943818721771364391949420,ok
20,smooth_4321,0,1729,64,"4,3,2,1","2,2,2,3",120,20,66,19.741295856054374385838406,5511830530309905,8305303099055951,1.834613110740398033202927e-1165,1164.736455507208088764465940,ok
20,smooth_4321,1,1729,64,"4,3,2,1","2,2,3,3",120,20,65,19.280821867187924045224203,1909070062406631,0700624066313131,2.700908277871404644772306e-1138,1137.568490164087518668227968,ok
20,smooth_4321,2,1729,64,"4,3,2,1","2,2,3,2",120,20,67,19.914595914184189989503917,8214779566778141,7795667781417473,1.093556089055552597883265e-1175,1174.961158936867209380731116,ok
20,smooth_4321,3,1729,64,"4,3,2,1","2,2,3,5",120,20,67,19.973408990095297674218651,9406086972576304,0869725763048679,3.705694256427987602968085e-1179,1178.431130415622562778900435,ok
21,probable_prime,0,1729,64,"1","21",2,21,70,20.925811931525672659415669,8429696360521013,9636052101343997,1,0.000000000000000000000000,ok
21,probable_prime,1,1729,64,"1","21",2,21,68,20.348309595087904782324989,2230024298043283,2429804328313429,1,0.000000000000000000000000,ok
21,probable_prime,2,1729,64,"1","21",2,21,67,20.021290227369435657223784,1050244044154122,4404415412259839,1,0.000000000000000000000000,ok
21,probable_prime,3,1729,64,"1","21",2,21,69,20.703841611521474385068722,5056402198922590,0219892259094387,1,0.000000000000000000000000,ok
21,semiprime_balanced,0,1729,64,"1,1","11,11",4,21,70,20.842370299097152859183929,6956171794383855,7179438385558547,1.437572316438995042568071e-21,20.842370299097152859183929,ok
21,semiprime_balanced,1,1729,64,"1,1","11,11",4,21,69,20.550172650183235153546969,3549544704060443,4470406044321821,2.817262729093301644500295e-21,20.550172650183235153546969,ok
21,semiprime_balanced,2,1729,64,"1,1","11,11",4,21,70,20.811235628854111328777378,6474938217913681,3821791368130549,1.544416280657909436924666e-21,20.811235628854111328777378,ok
21,semiprime_balanced,3,1729,64,"1,1","11,11",4,21,70,20.967529776583025582330526,9279611118517907,1111851790745719,1.077631365396823806831335e-21,20.967529776583025582330526,ok
21,prime_square,0,1729,64,"2","11",3,21,67,20.133386791021167407918016,1359523725544742,2372554474283201,8.576431129458995368396226e-11,10.066693395510583703959008,ok
